,stop_name,SCHOOL_TYPE_DESC,dist
8366,FINCH AVE EAST AT NEILSON RD,Private,0.001523345234288388
8367,CLAYSON RD AT BARTOR RD (NORTH) WEST SIDE,English Separate,0.00755552024858588
8368,600 CLAYSON RD,English Separate,0.004995684584256079
8369,TORBARRIE RD AT SERGIO MARCHI ST,English Separate,0.008855764742951334
8370,TORBARRIE RD AT JUDY SGRO AVE SOUTH SIDE,English Separate,0.006734576871428508
8371,TORBARRIE RD AT JOSEPH GRIFFITH LANE SOUTH SIDE,English Separate,0.005587538905174593
8372,OPPOSITE 41 TORBARRIE RD,English Separate,0.004832080126959509
8373,JETHRO RD AT WILSON AVE NORTH SIDE,English Separate,0.00474981421865923
8374,TORBARRIE RD AT JOSEPH GRIFFITH LANE NORTH SIDE,English Separate,0.005498202429120037
8375,TORBARRIE RD AT JUDY SGRO AVE,English Separate,0.006568988026844321
8376,GERRY FITZGERALD DR AT STEELES AVE WEST,Private,0.014164100094377555
8377,PLEASANT VIEW DR AT CLIPPER RD,Private,0.0015295584184015255
8378,MORNINGSIDE AVE AT OLD FINCH AVE,English Public,0.005618543867384644
8379,MORNINGSIDE AVE AT STAINES RD,English Public,0.00598925775188165
8380,NIGHTSTAR RD AT WHARNSBY DR,English Public,0.0031964766718029303
8381,MORNINGSIDE AVE AT FINCH AVE EAST,English Public,0.00597819516452126
8382,WESTMORE DR AT FINCH AVE WEST NORTH SIDE,English Public,0.0069044753492772315
8383,91 WESTMORE DR,English Public,0.007406631857922283
8384,CARRIER DR AT HIGHWAY 27,None,0.010242784197613342
8385,CARRIER DR AT WOODBINE DOWNS BLVD,None,0.00967857919400883
8386,CARRIER DR AT HUMBER COLLEGE BLVD,None,0.009486411539043617
8387,OPPOSITE 91 WESTMORE DR,English Public,0.007554275975231505
8388,WESTMORE DR AT FINCH AVE WEST,English Public,0.0071317554351324995
8389,TORBARRIE RD AT SERGIO MARCHI ST,English Separate,0.008576068812574389
8390,LA ROSE AVE AT ROYAL YORK RD EAST SIDE,English Separate,0.0010479832358958705
8391,COLBORNE LODGE DR AT BLOOR ST WEST,English Public,0.005704032952556423
8392,COLBORNE LODGE DR AT SWIMMING POOL,Private,0.007568539161147905
8393,WEST RD AT BASEBALL FIELD,Private,0.0076975793114693256
8394,WEST RD AT BLOOR ST WEST SOUTH SIDE,English Public,0.005809437316441877
8395,COLBORNE LODGE DR AT CENTRE RD,Private,0.00802417677092836
8396,WEST RD AT SWIMMING POOL,Private,0.007868838012357129
8397,ST CLAIR AVE WEST AT TWEEDSMUIR AVE,English Separate,0.001223746099636166
8398,ST CLAIR AVE WEST AT TWEEDSMUIR AVE,English Separate,0.0010530343071493537
8399,MARKHAM RD AT SELECT AVE,English Public,0.017149875183531355
8400,MARKHAM RD AT SELECT AVE,English Public,0.017651590612201028
8401,INDUSTRY ST AT RAY AVE NORTH SIDE,Private,0.003457053226621474
8402,BATHURST STATION,English Separate,0.002939677193875924
8403,BATHURST STATION,English Separate,0.0025690976377612126
8404,LESLIE STATION,English Public,0.008400821301237867
8405,LESLIE STATION,English Public,0.00846336645608317
8406,DON MILLS STATION,English Separate,0.00494029754540965
8407,DON MILLS STATION,English Separate,0.0053030127131754356
8408,DON MILLS STATION,Private,0.00521512782967143
8409,DON MILLS STATION,Private,0.004962170760651065
8410,DON MILLS STATION,Private,0.005176293995289485
8411,DON MILLS STATION,English Public,0.005352367217578917
8412,DON MILLS STATION,English Separate,0.005137619966728745
8413,DON MILLS STATION,English Separate,0.004745053479215109
8414,DON MILLS STATION,English Separate,0.004200703252096311
8415,DON MILLS STATION,English Separate,0.00419153294302097
8416,BROADVIEW STATION,English Public,0.0031450784148318043
8417,BROADVIEW STATION,English Public,0.0026815165048485823
8418,BROADVIEW STATION,English Public,0.0024586382775672196
8419,BROADVIEW STATION,English Public,0.0022937866653434972
8420,BROADVIEW STATION,English Public,0.0028406445375393215
8421,BROADVIEW STATION,English Public,0.002893208444727064
8422,CASTLE FRANK STATION,English Public,0.0031575482572387833
8423,CASTLE FRANK STATION,English Public,0.002850750579598828
8424,COXWELL STATION,English Public,0.002536421790350439
8425,COXWELL STATION,English Public,0.0026262716578455414
8426,DAVISVILLE STATION,Private,0.0008468682560924037
8427,DAVISVILLE STATION,Private,0.0006585322122931928
8428,DAVISVILLE STATION,Private,0.0006720617189659787
8429,DAVISVILLE STATION,Private,0.0008361569661183311
8430,SHEPPARD WEST STATION,English Public,0.0039108621054686436
8431,SHEPPARD WEST STATION,English Public,0.003995814961783851
8432,SHEPPARD WEST STATION,English Public,0.004123351971213449
8433,SHEPPARD WEST STATION,English Public,0.004278688712457644
8434,SHEPPARD WEST STATION,English Public,0.00449556452903066
8435,SHEPPARD WEST STATION,English Public,0.004752975452573464
8436,SHEPPARD WEST STATION,English Public,0.004661624592577973
8437,SHEPPARD WEST STATION,English Public,0.004447808324348887
8438,SHEPPARD WEST STATION,English Public,0.004296011110648033
8439,DUNDAS WEST STATION,English Separate,0.0014952412311440622
8440,DUNDAS WEST STATION,English Separate,0.0015097855659978092
8441,EGLINTON STATION,English Separate,0.0009500448440061441
8442,EGLINTON STATION,English Separate,0.0023460516342726744
8443,EGLINTON STATION,English Separate,0.0020490390891118758
8444,EGLINTON STATION,English Separate,0.0018998336946775944
8445,EGLINTON STATION,English Separate,0.0012859991369658726
8446,EGLINTON STATION,English Separate,0.0011385463520500521
8447,EGLINTON STATION,English Separate,0.0010326858451169885
8448,EGLINTON WEST STATION,English Public,0.004504120428511717
8449,EGLINTON WEST STATION,English Public,0.00464219583535441
8450,EGLINTON WEST STATION,English Public,0.004283055210671188
8451,EGLINTON WEST STATION,English Public,0.004261830058646651
8452,EGLINTON WEST STATION,English Public,0.0043320918742181785
8453,EGLINTON WEST STATION,English Public,0.004379354483390935
8454,FINCH STATION,Private,0.0006572040452990757
8455,FINCH STATION,Private,0.0006685386715856421
8456,FINCH STATION,Private,0.0007876881437496944
8457,FINCH STATION,Private,0.0009335657314191457
8458,FINCH STATION,Private,0.000549948681911381
8459,FINCH STATION,Private,0.0005049030628735222
8460,FINCH STATION,Private,0.0005197155637611029
8461,FINCH STATION,Private,0.0005915391447564378
8462,FINCH STATION,Private,0.0006994701017600366
8463,FINCH STATION,Private,0.0008291002494869639
8464,HIGH PARK STATION,English Public,0.005928475473982027
8465,HIGH PARK STATION,English Public,0.005495133883588182
8466,ISLINGTON STATION,Private,0.0015437098787916884
8467,JANE STATION,English Separate,0.0015092651608814176
8468,JANE STATION,English Separate,0.0015693554724838638
8469,JANE STATION,English Separate,0.0016679730587471193
8470,JANE STATION,English Separate,0.0018293619375686627
8471,KEELE STATION,English Public,0.002748301807740494
8472,KEELE STATION,English Public,0.0028932305677233845
8473,KEELE STATION,English Public,0.0027668760506204
8474,KENNEDY STATION,Private,0.0033147084167532604
8475,KENNEDY STATION,Private,0.003135098943787436
8476,KENNEDY STATION,Private,0.0029211282124105677
8477,KENNEDY STATION,Private,0.0026999459864326214
8478,KENNEDY STATION,Private,0.002423680779088661
8479,KENNEDY STATION,Private,0.00266695877803079
8480,KENNEDY STATION,Private,0.0028691128902758366
8481,KENNEDY STATION,Private,0.0030837170153183635
8482,KIPLING STATION,Private,0.004148946040458234
8483,KIPLING STATION,Private,0.0040834654035892416
8484,KIPLING STATION,Private,0.004038203863809511
8485,KIPLING STATION,Private,0.00399635240149976
8486,KIPLING STATION,Private,0.003963996188793859
8487,KIPLING STATION,Private,0.003943820381689959
8488,KIPLING STATION,Private,0.0039304269302043865
8489,KIPLING STATION,Private,0.003929874838565438
8490,KIPLING STATION,Private,0.003929663440952239
8491,LAWRENCE STATION,English Separate,0.0025335722212918646
8492,LAWRENCE STATION,English Separate,0.0026929303095886304
8493,LAWRENCE STATION,English Separate,0.0029478037265941
8494,LAWRENCE EAST STATION,None,0.005090128325526413
8495,LAWRENCE EAST STATION,None,0.005093678771318991
8496,LAWRENCE EAST STATION,None,0.00510794077054625
8497,LAWRENCE WEST STATION,English Public,0.004395163890031915
8498,LAWRENCE WEST STATION,English Public,0.004491401993401642
8499,LAWRENCE WEST STATION,English Public,0.004513512714232069
8500,LAWRENCE WEST STATION,English Public,0.004544190017458987
8501,LAWRENCE WEST STATION,English Public,0.004588994794792407
8502,MAIN STREET STATION,English Public,0.0018168589573407245
8503,MAIN STREET STATION,English Public,0.001658358923112953
8504,MAIN STREET STATION,English Public,0.001512753568941519
8505,MAIN STREET STATION,English Public,0.0013987792636973096
8506,MAIN STREET STATION,English Public,0.0012259556219539813
8507,MAIN STREET STATION,English Public,0.0016300687207227772
8508,OLD MILL STATION,Private,0.008893875155046872
8509,OSSINGTON STATION,French Separate,0.006053974144723935
8510,OSSINGTON STATION,French Separate,0.00615326800186399
8511,OSSINGTON STATION,French Separate,0.006016210667291776
8512,OSSINGTON STATION,French Separate,0.00576491137552209
8513,PAPE STATION,English Separate,0.0038143714005694535
8514,PAPE STATION,English Separate,0.0037529428996135967
8515,ROYAL YORK STATION,English Public,0.007298650595086911
8516,ROYAL YORK STATION,English Public,0.007171302195415719
8517,ROYAL YORK STATION,English Public,0.007176224989933291
8518,RUNNYMEDE STATION,Private,0.0013579984274485692
8519,RUNNYMEDE STATION,Private,0.0012247881670756407
8520,SCARBOROUGH CENTRE STATION,Private,0.0030223300457785465
8521,SCARBOROUGH CENTRE STATION,Private,0.002476342553176263
8522,SCARBOROUGH CENTRE STATION,Private,0.0026739993164935625
8523,SCARBOROUGH CENTRE STATION,Private,0.002810839397153746
8524,SCARBOROUGH CENTRE STATION,Private,0.002801256070759698
8525,SCARBOROUGH CENTRE STATION,Private,0.0025685268075270914
8526,SCARBOROUGH CENTRE STATION,Private,0.0023181035617333683
8527,SCARBOROUGH CENTRE STATION,Private,0.001930042425177587
8528,SCARBOROUGH CENTRE STATION,Private,0.0017675475964936415
8529,SCARBOROUGH CENTRE STATION,Private,0.0019335212407426627
8530,SCARBOROUGH CENTRE STATION,Private,0.002110947635388738
8531,SCARBOROUGH CENTRE STATION,Private,0.0022773158714357302
8532,SHEPPARD-YONGE STATION,Private,0.0010920718095479127
8533,SHEPPARD-YONGE STATION,Private,0.0010702847333193019
8534,SHEPPARD-YONGE STATION,Private,0.000919715318207624
8535,SHEPPARD-YONGE STATION,Private,0.0007498151652104487
8536,SPADINA STATION,Private,0.0011001876158326174
8537,ST CLAIR STATION,Private,0.0015319160339361598
8538,ST CLAIR WEST STATION,English Separate,0.0013964114428092766
8539,ST CLAIR WEST STATION,English Separate,0.0015966981111405936
8540,ST CLAIR WEST STATION,English Separate,0.0013513899212798527
8541,ST GEORGE STATION,Private,0.00112738727329239
8542,VICTORIA PARK STATION,English Separate,0.00414086410939604
8543,VICTORIA PARK STATION,English Separate,0.004361132639751137
8544,VICTORIA PARK STATION,English Separate,0.004488911596746771
8545,WARDEN STATION,English Separate,0.004582342782557947
8546,WARDEN STATION,English Separate,0.004658344241498006
8547,WARDEN STATION,English Separate,0.004737486009277617
8548,WARDEN STATION,English Separate,0.004813421971611319
8549,WARDEN STATION,English Separate,0.0048902394347134105
8550,WARDEN STATION,English Separate,0.0049687581678971235
8551,WARDEN STATION,English Separate,0.005043958019854277
8552,WELLESLEY STATION,Private,0.001954840354585105
8553,WELLESLEY STATION,Private,0.0020884749770842506
8554,WILSON STATION,Private,0.006102189250816151
8555,WILSON STATION,Private,0.006136444690807962
8556,WILSON STATION,Private,0.006117438900167458
8557,WILSON STATION,Private,0.006048557061049619
8558,WILSON STATION,Private,0.005926547744349386
8559,WOODBINE STATION,English Public,0.0033718917580934323
8560,WOODBINE STATION,English Public,0.0031408584570676297
8561,YORK MILLS STATION,English Separate,0.006489806472036331
8562,YORK MILLS STATION,English Separate,0.006306694381244501
8563,YORK MILLS STATION,English Separate,0.006129897736648976
8564,YORK MILLS STATION,English Separate,0.006045021782237832
8565,YORK MILLS STATION,English Separate,0.006213652142164801
8566,YORK MILLS STATION,English Separate,0.006373190960074481
8567,YORK MILLS STATION,English Separate,0.006504059197487767
8568,YORK MILLS STATION,English Separate,0.006598552100937094
8569,SPADINA STATION,Private,0.0010894292459385229
8570,MURRAY ROSS PKWY AT SENTINEL RD,English Separate,0.0052564288525725625
8571,WILLIAM R ALLEN RD AT RIMROCK RD,English Public,0.005000865741680267
8572,WILLIAM R ALLEN RD AT RIMROCK RD,Private,0.00487463834690282
8573,DUFFERIN ST AT FINCH AVE WEST NORTH SIDE,Private,0.0038925410747808055
8574,ALNESS ST AT BRISBANE RD NORTH SIDE,Private,0.004282123263656243
8575,ALNESS ST AT BRISBANE RD,Private,0.004443213645596508
8576,MARTIN ROSS AVE AT ALNESS ST WEST SIDE,Private,0.005978291468627261
8577,WILMINGTON AVE AT CAVOTTI CRES,Private,0.002520906491298795
8578,WILMINGTON AVE AT BLUE FOREST DR,English Public,0.0013557954773962596
8579,WILMINGTON AVE AT CEDAR SPRINGS GROVE (SOUTH),English Public,0.0009715560267054983
8580,WILMINGTON AVE AT CEDAR SPRINGS GROVE (SOUTH) NORTH SIDE,English Public,0.0011063691911096193
8581,MURRAY ROSS PKWY AT SENTINEL RD EAST SIDE,English Separate,0.005400550151117035
8582,MURRAY ROSS PKWY AT EVELYN WIGGINS DR,English Separate,0.003436298014933599
8583,ST CLAIR STATION,Private,0.0012311103838588446
8584,WILSON STATION,Private,0.006155424003513246
8585,KEELE ST AT ROGERS RD,English Public,0.002998381806956661
8586,WESTON RD AT AVON CRES,English Separate,0.001161869977715811
8587,ST CLAIR AVE WEST AT LANSDOWNE AVE EAST SIDE,English Separate,0.006081601955964795
8588,ST CLAIR AVE WEST AT EARLSCOURT AVE EAST SIDE,English Separate,0.003235870038858634
8589,ST CLAIR AVE WEST AT DUFFERIN ST WEST SIDE,English Separate,0.001678049015223233
8590,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD EAST SIDE,English Separate,0.0015587872005045293
8591,ST CLAIR AVE WEST AT GLENHOLME AVE EAST SIDE,English Public,0.0017246867601964546
8592,ST CLAIR AVE WEST AT OAKWOOD AVE EAST SIDE,English Public,0.001650376987181985
8593,ST CLAIR AVE WEST AT WINONA DR EAST SIDE,English Public,0.0024178315300372403
8594,ST CLAIR AVE WEST AT ARLINGTON AVE EAST SIDE,English Public,0.004082146793296202
8595,ST CLAIR AVE WEST AT CHRISTIE ST EAST SIDE,Private,0.0023064212280647068
8596,ST CLAIR AVE WEST AT WYCHWOOD AVE EAST SIDE,Private,0.00033430952800183906
8597,ST CLAIR AVE WEST AT WYCHWOOD AVE WEST SIDE,Private,0.0012078190010580822
8598,ST CLAIR AVE WEST AT CHRISTIE ST WEST SIDE,Private,0.0034494050005833433
8599,ST CLAIR AVE WEST AT ARLINGTON AVE WEST SIDE,English Public,0.0033245314078970585
8600,ST CLAIR AVE WEST AT WINONA DR WEST SIDE,English Separate,0.002849777610317095
8601,ST CLAIR AVE WEST AT OAKWOOD AVE,English Public,0.0013670919594121517
8602,ST CLAIR AVE WEST AT GLENHOLME AVE WEST SIDE,English Separate,0.0023447752493116966
8603,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD WEST SIDE,English Separate,0.0010836230932292528
8604,ST CLAIR AVE WEST AT DUFFERIN ST WEST SIDE,Private,0.0020388091441775717
8605,ST CLAIR AVE WEST AT EARLSCOURT AVE,English Separate,0.0034919422701307624
8606,BLOOR ST WEST AT PRINCE EDWARD DR SOUTH,English Public,0.006178947898390517
8607,FINCH STATION - SOUTHBOUND PLATFORM,Private,0.0005599884613795107
8608,NORTH YORK CENTRE STATION - SOUTHBOUND PLATFORM,Private,0.002571169139603471
8609,SHEPPARD-YONGE STATION - SOUTHBOUND PLATFORM,Private,0.0003600619957596799
8610,YORK MILLS STATION - SOUTHBOUND PLATFORM,English Separate,0.00547793230971236
8611,LAWRENCE STATION - SOUTHBOUND PLATFORM,English Separate,0.002732746236618549
8612,EGLINTON STATION - SOUTHBOUND PLATFORM,English Separate,0.0022220108336987467
8613,DAVISVILLE STATION - SOUTHBOUND PLATFORM,Private,0.001412705006488249
8614,ST CLAIR STATION - SOUTHBOUND PLATFORM,Private,0.0009988068605431104
8615,SUMMERHILL STATION - SOUTHBOUND PLATFORM,Private,0.0034194567369971794
8616,ROSEDALE STATION - SOUTHBOUND PLATFORM,Private,0.00214645064428306
8617,BLOOR STATION - SOUTHBOUND PLATFORM,Private,0.0022159877754865495
8618,WELLESLEY STATION - SOUTHBOUND PLATFORM,Private,0.0018948669230456675
8619,COLLEGE STATION - SOUTHBOUND PLATFORM,University,0.0032490704500107723
8620,DUNDAS STATION - SOUTHBOUND PLATFORM,University,0.0018425893767079022
8621,QUEEN STATION - SOUTHBOUND PLATFORM,English Public,0.0019039215621950872
8622,KING STATION - SOUTHBOUND PLATFORM,English Public,0.0026114291395795694
8623,UNION STATION - NB PLATFORM TOWARDS VAUGHAN METROPOLITAN CENTRE,English Public,0.006728983409575013
8624,ST ANDREW STATION - NORTHBOUND PLATFORM,University,0.0059941445739482594
8625,OSGOODE STATION - NORTHBOUND PLATFORM,University,0.003178271835543246
8626,ST PATRICK STATION - NORTHBOUND PLATFORM,English Public,0.0024947409665463513
8627,QUEEN'S PARK STATION - NORTHBOUND PLATFORM,English Public,0.002482038243228995
8628,MUSEUM STATION - NORTHBOUND PLATFORM,Private,0.0018035471659031692
8629,ST GEORGE STATION - NORTHBOUND PLATFORM,Private,0.0027901474147454296
8630,SPADINA STATION - NORTHBOUND PLATFORM,Private,0.0009357767712596239
8631,DUPONT STATION - NORTHBOUND PLATFORM,Private,0.0022838077963496157
8632,ST CLAIR WEST STATION - NORTHBOUND PLATFORM,Private,0.0017325911114288888
8633,EGLINTON WEST STATION - NORTHBOUND PLATFORM,English Public,0.004232415412415721
8634,GLENCAIRN STATION - NORTHBOUND PLATFORM,English Separate,0.004170028389044188
8635,LAWRENCE WEST STATION - NORTHBOUND PLATFORM,English Public,0.004323638343944121
8636,YORKDALE STATION - NORTHBOUND PLATFORM,English Public,0.0036987225506871376
8637,WILSON STATION - NORTHBOUND PLATFORM,Private,0.005463574914953345
8638,SHEPPARD WEST STATION - SUBWAY PLATFORM,English Public,0.0033851877359129846
8639,SHEPPARD WEST STATION - SOUTHBOUND PLATFORM,English Public,0.004325087586611257
8640,WILSON STATION - SOUTHBOUND PLATFORM,Private,0.005052106057144417
8641,YORKDALE STATION - SOUTHBOUND PLATFORM,English Public,0.004038362930623661
8642,LAWRENCE WEST STATION - SOUTHBOUND PLATFORM,English Public,0.004985888530060948
8643,GLENCAIRN STATION - SOUTHBOUND PLATFORM,English Separate,0.0043788982928165835
8644,EGLINTON WEST STATION - SOUTHBOUND PLATFORM,English Public,0.004401229371589247
8645,ST CLAIR WEST STATION - SOUTHBOUND PLATFORM,English Separate,0.0016930969103900978
8646,DUPONT STATION - SOUTHBOUND PLATFORM,Private,0.003504130644361134
8647,SPADINA STATION - SOUTHBOUND PLATFORM,Private,0.0007356618954147702
8648,ST GEORGE STATION - SOUTHBOUND PLATFORM,Private,0.0010491009181665932
8649,MUSEUM STATION - SOUTHBOUND PLATFORM,Private,0.0028667944141332587
8650,QUEEN'S PARK STATION - SOUTHBOUND PLATFORM,English Public,0.0020667474061100677
8651,ST PATRICK STATION - SOUTHBOUND PLATFORM,University,0.0022311132344244597
8652,OSGOODE STATION - SOUTHBOUND PLATFORM,University,0.003753163481188956
8653,ST ANDREW STATION - SOUTHBOUND PLATFORM,University,0.007192044930993493
8654,UNION STATION - NORTHBOUND PLATFORM TOWARDS FINCH,English Public,0.00560368757173102
8655,KING STATION - NORTHBOUND PLATFORM,English Public,0.0014842808619186427
8656,QUEEN STATION - NORTHBOUND PLATFORM,English Separate,0.0020635125295910862
8657,DUNDAS STATION - NORTHBOUND PLATFORM,University,0.0009390152663028319
8658,COLLEGE STATION - NORTHBOUND PLATFORM,Private,0.002793027749438704
8659,WELLESLEY STATION - NORTHBOUND PLATFORM,Private,0.0027369529853161906
8660,BLOOR STATION - NORTHBOUND PLATFORM,Private,0.0028822463646764286
8661,ROSEDALE STATION - NORTHBOUND PLATFORM,Private,0.003171889282600856
8662,SUMMERHILL STATION - NORTHBOUND PLATFORM,Private,0.002255424839161265
8663,ST CLAIR STATION - NORTHBOUND PLATFORM,English Public,0.00217736359862194
8664,DAVISVILLE STATION - NORTHBOUND PLATFORM,Private,0.0003651820785512002
8665,EGLINTON STATION - NORTHBOUND PLATFORM,Private,0.0009233403082839917
8666,LAWRENCE STATION - NORTHBOUND PLATFORM,English Separate,0.0017731979398137212
8667,YORK MILLS STATION - NORTHBOUND PLATFORM,English Separate,0.005857118818147773
8668,SHEPPARD-YONGE STATION - NORTHBOUND PLATFORM,Private,0.0007937705891026377
8669,NORTH YORK CENTRE STATION - NORTHBOUND PLATFORM,Private,0.0021729807781377137
8670,FINCH STATION - SUBWAY PLATFORM,Private,0.0002469138710462313
8671,KIPLING STATION - EASTBOUND PLATFORM,Private,0.003930393568468479
8672,ISLINGTON STATION - EASTBOUND PLATFORM,Private,0.00043480491336756664
8673,ROYAL YORK STATION - EASTBOUND PLATFORM,English Public,0.006369494855533443
8674,OLD MILL STATION - EASTBOUND PLATFORM,Private,0.007084901080026656
8675,JANE STATION - EASTBOUND PLATFORM,English Separate,0.002142466410510876
8676,RUNNYMEDE STATION - EASTBOUND PLATFORM,Private,0.0011899730026254766
8677,HIGH PARK STATION - EASTBOUND PLATFORM,English Public,0.00651799511206808
8678,KEELE STATION - EASTBOUND PLATFORM,English Public,0.003449099872659477
8679,DUNDAS WEST STATION - EASTBOUND PLATFORM,English Separate,0.0017451329806904264
8680,LANSDOWNE STATION - EASTBOUND PLATFORM,English Separate,0.004338831175377305
8681,DUFFERIN STATION - EASTBOUND PLATFORM,English Separate,0.0029422824988049254
8682,OSSINGTON STATION - EASTBOUND PLATFORM,French Separate,0.005819432533770572
8683,CHRISTIE STATION - EASTBOUND PLATFORM,English Public,0.0032478361972386113
8684,BATHURST STATION - EASTBOUND PLATFORM,Private,0.0030688304443277207
8685,SPADINA STATION - EASTBOUND PLATFORM,Private,0.0010567186127972245
8686,ST GEORGE STATION - EASTBOUND PLATFORM,Private,0.0011292889744785961
8687,BAY STATION - EASTBOUND PLATFORM,Private,0.002694792534654393
8688,YONGE STATION - EASTBOUND PLATFORM,Private,0.0028266574544500243
8689,SHERBOURNE STATION - EASTBOUND PLATFORM,English Separate,0.0024850866820538583
8690,CASTLE FRANK STATION - EASTBOUND PLATFORM,English Public,0.0020745463037077035
8691,BROADVIEW STATION - EASTBOUND PLATFORM,English Public,0.0029070327355729332
8692,CHESTER STATION - EASTBOUND PLATFORM,Private,0.0014051402167224944
8693,PAPE STATION - EASTBOUND PLATFORM,English Separate,0.004122370835275426
8694,DONLANDS STATION - EASTBOUND PLATFORM,English Public,0.0008926368796205938
8695,GREENWOOD STATION - EASTBOUND PLATFORM,English Public,0.002419967736149638
8696,COXWELL STATION - EASTBOUND PLATFORM,English Public,0.0016488864632454867
8697,WOODBINE STATION - EASTBOUND PLATFORM,English Public,0.0031314533691272407
8698,MAIN STREET STATION - EASTBOUND PLATFORM,English Public,0.0011187498991994168
8699,VICTORIA PARK STATION - EASTBOUND PLATFORM,English Separate,0.004031080629617407
8700,WARDEN STATION - EASTBOUND PLATFORM,English Separate,0.0034813008273487556
8701,KENNEDY STATION - SUBWAY PLATFORM,Private,0.002788707915033515
8702,KENNEDY STATION - WESTBOUND PLATFORM,Private,0.0017530790127863766
8703,WARDEN STATION - WESTBOUND PLATFORM,English Separate,0.004211329889430652
8704,VICTORIA PARK STATION - WESTBOUND PLATFORM,English Public,0.003698057983293584
8705,MAIN STREET STATION - WESTBOUND PLATFORM,English Public,0.002202691636233778
8706,WOODBINE STATION - WESTBOUND PLATFORM,English Separate,0.0028993706785135228
8707,COXWELL STATION - WESTBOUND PLATFORM,English Public,0.0029644151370051657
8708,GREENWOOD STATION - WESTBOUND PLATFORM,English Public,0.004102573533389999
8709,DONLANDS STATION - WESTBOUND PLATFORM,English Public,0.002024015719227917
8710,PAPE STATION - WESTBOUND PLATFORM,English Separate,0.0027459794534168665
8711,CHESTER STATION - WESTBOUND PLATFORM,Private,0.001433169985363887
8712,BROADVIEW STATION - WESTBOUND PLATFORM,English Public,0.0015128597161248034
8713,CASTLE FRANK STATION - WESTBOUND PLATFORM,English Public,0.003791840998400658
8714,SHERBOURNE STATION - WESTBOUND PLATFORM,English Separate,0.0025490253028518494
8715,YONGE STATION - WESTBOUND PLATFORM,Private,0.002775426269062123
8716,BAY STATION - WESTBOUND PLATFORM,Private,0.0012516531829466734
8717,ST GEORGE STATION - WESTBOUND PLATFORM,Private,0.0027901474147454296
8718,SPADINA STATION - WESTBOUND PLATFORM,Private,0.001788153262729744
8719,BATHURST STATION - WESTBOUND PLATFORM,English Separate,0.002171326840979992
8720,CHRISTIE STATION - WESTBOUND PLATFORM,English Public,0.001915039458906096
8721,OSSINGTON STATION - WESTBOUND PLATFORM,English Separate,0.006024332014138034
8722,DUFFERIN STATION - WESTBOUND PLATFORM,English Public,0.0017096044032162
8723,LANSDOWNE STATION - WESTBOUND PLATFORM,English Separate,0.00428858810797237
8724,DUNDAS WEST STATION - WESTBOUND PLATFORM,English Separate,0.001606461281339063
8725,KEELE STATION - WESTBOUND PLATFORM,English Public,0.0024723311118537037
8726,HIGH PARK STATION - WESTBOUND PLATFORM,English Public,0.006474987973393035
8727,RUNNYMEDE STATION - WESTBOUND PLATFORM,Private,0.0016135219838649092
8728,JANE STATION - WESTBOUND PLATFORM,English Separate,0.0015330327604345954
8729,OLD MILL STATION - WESTBOUND PLATFORM,Private,0.008690783592855196
8730,ROYAL YORK STATION - WESTBOUND PLATFORM,English Public,0.006925314996723922
8731,ISLINGTON STATION - WESTBOUND PLATFORM,Private,0.001637418615664211
8732,KIPLING STATION - SUBWAY PLATFORM,Private,0.004068422138522528
8733,SHEPPARD-YONGE STATION - EASTBOUND PLATFORM,Private,0.00028111904960277233
8734,BAYVIEW STATION - EASTBOUND PLATFORM,English Separate,0.004757746294796844
8735,BESSARION STATION - EASTBOUND PLATFORM,English Public,0.0022611985851393786
8736,LESLIE STATION - EASTBOUND PLATFORM,English Public,0.01038339967094707
8737,DON MILLS STATION - SUBWAY PLATFORM,English Separate,0.004495585324381167
8738,DON MILLS STATION - WESTBOUND PLATFORM,English Separate,0.004859091114283291
8739,LESLIE STATION - WESTBOUND PLATFORM,English Public,0.009484982264619718
8740,BESSARION STATION - WESTBOUND PLATFORM,English Public,0.0022698262809026475
8741,BAYVIEW STATION - WESTBOUND PLATFORM,English Separate,0.004697943313396114
8742,SHEPPARD-YONGE STATION - SUBWAY PLATFORM,Private,0.00031821047644143424
8743,MCCOWAN STATION - WESTBOUND PLATFORM,Private,0.0027179252495958452
8744,SCARBOROUGH CENTRE STATION - WESTBOUND PLATFORM,Private,0.0021912010609625816
8745,MIDLAND STATION - WESTBOUND PLATFORM,English Public,0.0076858893045033076
8746,ELLESMERE STATION - SOUTHBOUND PLATFORM,Private,0.005547342347202004
8747,LAWRENCE EAST STATION - SOUTHBOUND PLATFORM,None,0.005013649118970159
8748,KENNEDY STATION - PLATFORM,Private,0.002610527109143583
8749,KENNEDY STATION - NORTHBOUND PLATFORM,Private,0.0026309011978524347
8750,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,None,0.004787400009842696
8751,ELLESMERE STATION - NORTHBOUND PLATFORM,Private,0.005135048710099594
8752,MIDLAND STATION - EASTBOUND PLATFORM,English Public,0.007106288895481785
8753,SCARBOROUGH CENTRE STATION - EASTBOUND PLATFORM,Private,0.001678379795178141
8754,MCCOWAN STATION - PLATFORM,Private,0.002958016081954223
8755,PAPE AVE AT RIVERDALE AVE NORTH SIDE,English Public,0.0012053310204646849
