,stop_name,FTH_FAITH,dist
8095,FINCH AVE EAST AT BRIDLETOWNE CIRCLE (WEST),Christian,5233000.697894127
8096,COSBURN AVE AT CEDARVALE AVE,Christian,5233000.79431748
8097,DUFFERIN ST AT SHANLY ST,Christian,5233000.795086682
8098,KIPLING AVE AT ADVANCE RD,Christian,5233000.797741582
8099,LAWRENCE AVE EAST AT RAILSIDE RD (EAST),Christian,5233000.750520777
8100,DON MILLS RD AT FINCH AVE EAST,Christian,5233000.691785347
8101,HEATHROW DR AT DATCHET RD,Christian,5233000.715671694
8102,KING ST EAST AT SUMACH ST,Christian,5233000.822676257
8103,KEELE ST AT WHITBURN CRES,Christian,5233000.710865851
8104,2481 BIRCHMOUNT RD,Christian,5233000.711206074
8105,NORTH QUEEN ST AT MEDULLA AVE,Christian,5233000.806280456
8106,DUNDAS ST WEST AT HOWLAND ST,Christian,5233000.776577395
8107,GERRARD ST EAST AT VICTORIA PARK AVE WEST SIDE,Christian,5233000.811363523
8108,VAUGHAN RD AT KENWOOD AVE,Christian,5233000.774598772
8109,PAPE AVE AT TORRENS AVE NORTH SIDE,Christian,5233000.79024083
8110,ROYAL YORK RD AT ANGLESEY BLVD NORTH SIDE,Christian,5233000.770134485
8111,LAWRENCE AVE EAST AT CARNFORTH RD EAST SIDE,Christian,5233000.751735552
8112,WILSON AVE AT RIDLEY BLVD,Christian,5233000.724568016
8113,WILLOWDALE AVE AT HOLLYWOOD AVE SOUTH SIDE,Christian,5233000.703164601
8114,JANE ST AT COURAGE AVE,Christian,5233000.695515749
8115,VAN HORNE AVE AT KINGSLAKE RD,Christian,5233000.699856619
8116,MIMICO AVE AT WHEATFIELD RD,Christian,5233000.828206604
8117,STEELES AVE WEST AT PALM GATE BLVD,Christian,5233000.668122642
8118,LAKE SHORE BLVD WEST AT LOUISA ST,Christian,5233000.824418237
8119,YONGE ST AT GERRARD ST EAST,Christian,5233000.813255189
8120,BERGAMOT AVE AT ISLINGTON AVE WEST SIDE,Christian,5233000.711291167
8121,BLOOR ST WEST AT HAVELOCK ST,Christian,5233000.798523658
8122,STEELES AVE WEST AT HILDA AVE,Christian,5233000.668685691
8123,GREENWIN VILLAGE RD AT REGATTA CRES,Christian,5233000.669616986
8124,BELLAMY RD NORTH AT CEDAR BRAE BLVD,Christian,5233000.762906371
8125,PORT UNION RD AT LAWRENCE AVE EAST,Christian,5233000.760909592
8126,COSBURN AVE AT ROOSEVELT RD WEST SIDE,Christian,5233000.7933053365
8127,SLOANE AVE AT WIGMORE DR,Christian,5233000.761462713
8128,PORTLAND ST AT WESLEY ST WEST SIDE,Christian,5233000.820753291
8129,HUNTINGWOOD DR AT KENMANOR BLVD WEST SIDE,Christian,5233000.709825299
8130,KEELE ST AT BROADOAKS DR,Christian,5233000.689722358
8131,AVENUE RD AT EGLINTON AVE WEST NORTH SIDE,Christian,5233000.76181457
8132,PLAINS RD AT COXWELL AVE WEST SIDE,Christian,5233000.791558876
8133,YORKLAND BLVD (NORTH) AT CONSUMERS RD WEST SIDE,Christian,5233000.715569068
8134,MIDLAND AVE AT WAINFLEET RD,Christian,5233000.768190822
8135,ORIOLE PKWY AT CHAPLIN CRES SOUTH SIDE,Christian,5233000.770992677
8136,ST CLAIR AVE WEST AT SILVERTHORN AVE,Christian,5233000.777858222
8137,MARKHAM RD AT 16TH AVE,Christian,5233000.619813123
8138,KIPLING AVE AT PRINCESS MARGARET BLVD,Christian,5233000.758959932
8139,FLEMINGTON RD AT RANEE AVE SOUTH SIDE,Christian,5233000.73401303
8140,BURNHAMTHORPE RD AT SHAVER AVE NORTH EAST SIDE,Christian,5233000.778974458
8141,366 THE EAST MALL,Christian,5233000.781469876
8142,SHEPPARD AVE WEST AT EASTON RD,Christian,5233000.706024837
8143,FINCH AVE WEST AT ANCONA ST,Christian,5233000.686647072
8144,CUMMER AVE AT RUDDINGTON DR,Christian,5233000.681669914
8145,WELLESWORTH DR AT DIXFIELD DR (SOUTH),Christian,5233000.76634198
8146,MT PLEASANT RD AT BROADWAY AVE,Christian,5233000.7603421165
8147,DAVENPORT RD AT SALEM AVE,Christian,5233000.784252937
8148,113 VALLEY WOODS RD,Christian,5233000.729784419
8149,210 THE WEST MALL,Christian,5233000.794667278
8150,COMMISSIONERS ST AT SAULTER ST,Christian,5233000.83252815
8151,LAWRENCE AVE WEST AT LITTLE AVE,Christian,5233000.737903989
8152,EGLINTON AVE WEST AT KIPLING AVE,Christian,5233000.750974713
8153,SENTINEL RD AT FINCH AVE WEST,Christian,5233000.683947202
8154,ST CLAIR AVE EAST AT PRESLEY AVE,Christian,5233000.788417274
8155,DAVENPORT RD AT OSSINGTON AVE,Christian,5233000.785148511
8156,THE QUEENSWAY AT WINDERMERE AVE EAST SIDE,Christian,5233000.811160358
8157,THE QUEENSWAY AT ST LAWRENCE AVE,Christian,5233000.8119787
8158,PARK ST AT SHARPE ST,Christian,5233000.797038124
8159,EGLINTON AVE EAST AT BANFF RD,Christian,5233000.76400814
8160,THE QUEENSWAY AT MILTON ST,Christian,5233000.813237249
8161,VICTORIA PARK AVE AT EGLINTON AVE EAST NORTH SIDE,Christian,5233000.77011109
8162,QUEEN ST EAST AT RIVER ST,Christian,5233000.821459019
8163,VARSITY RD AT VAN STASSEN BLVD,Christian,5233000.781155581
8164,EGLINTON AVE WEST AT LASCELLES BLVD,Christian,5233000.762448081
8165,7075 WARDEN AVE AT PLAZA NORTH OF STEELES,Christian,5233000.670744937
8166,OAKDALE RD AT FINCH AVE WEST (HUMBER REACTIVATION CARE),Christian,5233000.682499532
8167,WESTON RD AT NORTHLAND AVE,Christian,5233000.769948794
8168,KING ST WEST AT JAMESON AVE,Christian,5233000.820216101
8169,BIRCHMOUNT RD AT MCNICOLL AVE,Christian,5233000.687806475
8170,DON MILLS RD AT GRAYDON HALL PL,Christian,5233000.720183496
8171,CASTLETON AVE AT HENRIETTA ST,Christian,5233000.774525048
8172,COXWELL AVE AT LOWER GERRARD ST EAST,Christian,5233000.816126256
8173,PHARMACY AVE AT FINCH AVE EAST,Christian,5233000.697254065
8174,MORTIMER AVE AT PAPE AVE,Christian,5233000.796565893
8175,KIPLING AVE AT GRACEY BLVD,Christian,5233000.744210843
8176,BERRY RD AT PARK LAWN RD EAST SIDE,Christian,5233000.8059306545
8177,LAWRENCE AVE EAST AT YONGE ST EAST SIDE,Christian,5233000.744282334
8178,STEPHEN DR AT THE QUEENSWAY,Christian,5233000.813662049
8179,QUEEN ST WEST AT SPADINA AVE,Christian,5233000.819366145
8180,PELMO CRES AT LONGVIEW DR WEST SIDE,Christian,5233000.729073058
8181,BATHURST ST AT VIEWMOUNT AVE SOUTH SIDE,Christian,5233000.751844807
8182,ROYAL YORK RD AT SINCLAIR ST SOUTH SIDE,Christian,5233000.815189331
8183,LAWRENCE AVE WEST AT AVENUE RD,Christian,5233000.743446266
8184,EGLINTON AVE WEST AT GLENHOLME AVE,Christian,5233000.760131501
8185,OPPOSITE 1710 MIDLAND AVE,Christian,5233000.74552648
8186,ISLINGTON AVE AT ADVANCE RD,Christian,5233000.798891608
8187,NORTH QUEEN ST AT THE EAST MALL,Christian,5233000.806094502
8188,GERRARD ST EAST AT ALTON AVE,Christian,5233000.8159049
8189,EVANS AVE AT BROWN'S LINE,Christian,5233000.815843357
8190,1030 MARTIN GROVE RD,Christian,5233000.72778665
8191,LUNDY AVE AT WARREN CRES NORTH SIDE,Christian,5233000.777777879
8192,KENNEDY RD AT RADNOR AVE,Christian,5233000.758087904
8193,GERRARD ST EAST AT PAPE AVE,Christian,5233000.815438731
8194,WESTON RD AT JUBILEE CRES,Christian,5233000.708187578
8195,BAY ST AT QUEENS QUAY WEST NORTH SIDE,Christian,5233000.831207907
8196,DREWRY AVE AT NORWIN ST,Christian,5233000.679716553
8197,WARDEN AVE AT ASHTONBEE RD,Christian,5233000.768855875
8198,ISLINGTON AVE AT CHESTNUT HILLS CRES,Christian,5233000.780668101
8199,KIPLING AVE AT STEELES AVE WEST,Christian,5233000.661584386
8200,LAKE SHORE BLVD WEST AT FIRST ST,Christian,5233000.837101488
8201,GERRARD ST EAST AT DENGATE RD,Christian,5233000.811254752
8202,KIPLING AVE AT BURNHAMTHORPE RD,Christian,5233000.779668999
8203,QUEEN ST WEST AT JAMESON AVE,Christian,5233000.816501948
8204,O'CONNOR DR AT CHILTON RD,Christian,5233000.788863514
8205,RONCESVALLES AVE AT QUEEN ST WEST,Christian,5233000.815600039
8206,GERRARD ST WEST AT ELIZABETH ST WEST SIDE,Christian,5233000.812768173
8207,ST CLAIR AVE WEST AT WESTON RD/ KEELE ST WEST SIDE,Christian,5233000.7774124
8208,SOUTHWOOD DR AT GLEN AMES,Christian,5233000.819573082
8209,BRIMLEY RD AT ST CLAIR AVE EAST,Christian,5233000.790795697
8210,KEELE ST AT HUMBERSIDE AVE,Christian,5233000.789430063
8211,ELLESMERE RD AT SARATOGA DR EAST SIDE,Christian,5233000.738549672
8212,GUILDWOOD PKWY AT KINGSTON RD,Christian,5233000.772952301
8213,ORTON PARK RD AT THORNBECK DR,Christian,5233000.753289609
8214,FINCH AVE WEST AT JANE ST WEST SIDE,Christian,5233000.682303641
8215,BIRCHMOUNT RD AT DANFORTH RD,Christian,5233000.796707951
8216,HUMBERWOOD BLVD AT HULLRICK DR (SOUTH),Christian,5233000.691454176
8217,BATHURST ST AT COLLEGE ST,Christian,5233000.8086640695
8218,EGLINTON AVE EAST AT BERMONDSEY RD,Christian,5233000.766674605
8219,CHISHOLM AVE AT LUMSDEN AVE,Christian,5233000.799130125
8220,MIDLAND AVE AT LOCKIE AVE SOUTH SIDE,Christian,5233000.715035273
8221,HOLLINGER RD AT DOHME AVE,Christian,5233000.778841128
8222,DANFORTH RD AT HART AVE,Christian,5233000.787930202
8223,THE QUEENSWAY AT THE EAST MALL,Christian,5233000.810750196
8224,UNDERHILL DR AT CORNERBROOK DR,Christian,5233000.746156158
8225,ELLESMERE RD AT MEADOWVALE RD,Christian,5233000.742207792
8226,TAPSCOTT RD AT FINCH AVE EAST,Christian,5233000.701479386
8227,BROADVIEW AVE AT GERRARD ST EAST,Christian,5233000.814488984
8228,ISLAND RD AT PORT UNION RD EAST SIDE,Christian,5233000.744195263
8229,OLD WESTON RD AT KANE AVE,Christian,5233000.77021213
8230,BATHURST ST AT CORDOBA DR,Christian,5233000.665478978
8231,24 MABELLE AVE,Christian,5233000.787315365
8232,DANFORTH AVE AT GLEBEMOUNT AVE,Christian,5233000.805544015
8233,SLOANE AVE AT ANEWEN DR,Christian,5233000.759204782
8234,STEELES AVE WEST AT HIGHWAY 27 WEST SIDE,Christian,5233000.658738696
8235,KIPLING AVE AT WIDDICOMBE HILL BLVD,Christian,5233000.749306176
8236,IAN MACDONALD BLVD AT FOUNDERS RD EAST SIDE,Christian,5233000.666857948
8237,BIRCHMOUNT RD AT COMSTOCK RD,Christian,5233000.779047081
8238,DIXON RD AT CARLINGVIEW DR,Christian,5233000.730179751
8239,MCNICOLL AVE AT OPPOSITE WALKWAY TO HAWKSHEAD CRES,Christian,5233000.687557485
8240,COLLEGE ST AT MCCAUL ST,Christian,5233000.809923661
8241,MCCOWAN RD AT HIGHWAY 7,Christian,5233000.638407811
8242,THE QUEENSWAY AT SMITH CRES EAST SIDE,Christian,5233000.812832341
8243,THE QUEENSWAY AT ATOMIC AVE,Christian,5233000.810926289
8244,QUEEN ST EAST AT BEECH AVE,Christian,5233000.825027217
8245,SHOREHAM DR AT SHOREHAM CRT,Christian,5233000.670957648
8246,WINDERMERE AVE AT ST OLAVES RD,Christian,5233000.804339658
8247,DAVISVILLE AVE AT BAYVIEW AVE,Christian,5233000.772885017
8248,DUFFERIN ST AT ROGERS RD,Christian,5233000.770797417
8249,VICTORIA PARK AVE AT ELLESMERE RD NORTH SIDE,Christian,5233000.73511398
8250,WOODBINE AVE AT COSBURN AVE,Christian,5233000.794017954
8251,COLONEL SAMUEL PARK AT HUMBER COLLEGE COTTAGES C-M,Christian,5233000.83875549
8252,BROADVIEW AVE AT HILLSIDE DR,Christian,5233000.793516687
8253,WARDEN AVE AT BRIDLETOWNE CIR (NORTH) SOUTH SIDE,Christian,5233000.692810956
8254,WARDEN AVE AT APPLE CREEK BLVD,Christian,5233000.6316365525
8255,EAST AVE AT MABERLEY CRES (SOUTH),Christian,5233000.759931343
8256,DUNDAS ST WEST AT PAULART DR,Christian,5233000.796447845
8257,GLEN RD AT ELM AVE,Christian,5233000.798717592
8258,LAWRENCE AVE WEST AT PINE ST,Christian,5233000.738509391
8259,EGLINTON AVE EAST AT PHARMACY AVE,Christian,5233000.771113926
8260,QUEENS QUAY/FERRY DOCKS STATION,Christian,5233000.831456209
8261,14 CARLUKE CRES,Christian,5233000.712802626
8262,WILLOWDALE AVE AT CHURCH AVE NORTH SIDE,Christian,5233000.694346087
8263,CHERRY ST AT POLSON ST,Christian,5233000.837233933
8264,40 NORFINCH DR,Christian,5233000.680354954
8265,TRETHEWEY DR AT TODD BAYLIS BLVD SOUTH SIDE,Christian,5233000.75072935
8266,MANITOBA DR AT STRACHAN AVE WEST SIDE,Christian,5233000.82760185
8267,COSBURN AVE AT LOGAN AVE,Christian,5233000.792247293
8268,KIPLING AVE AT JOHN GARLAND BLVD NORTH SIDE,Christian,5233000.68735485
8269,791 ISLINGTON AVE,Christian,5233000.82004508
8270,OPPOSITE 44 VALLEY WOODS RD,Christian,5233000.733235801
8271,EGLINTON AVE WEST AT COMMERCE BLVD EAST SIDE,Christian,5233000.7545211455
8272,ALBION RD AT GOLFDOWN DR EAST SIDE,Christian,5233000.706996224
8273,AMEER AVE AT BAYCREST AVE,Christian,5233000.731208263
8274,DUNDAS ST WEST AT NOTTINGHAM DR,Christian,5233000.779340789
8275,DANFORTH AVE AT WOODMOUNT AVE,Christian,5233000.805538279
8276,PRINCES' GATE LOOP AT CANADA BLVD (CNE EAST ENTRANCE),Christian,5233000.828438925
8277,WARDEN AVE AT CLEGG RD,Christian,5233000.63817714
8278,70 ISLAND RD,Christian,5233000.743241773
8279,STAINES RD AT PALK LANE NORTHSIDE,Christian,5233000.678125239
8280,MANITOBA DR AT NOVA SCOTIA AVE,Christian,5233000.826437199
8281,ST CLAIR AVE WEST AT SPADINA RD WEST SIDE,Christian,5233000.780737354
8282,AVENUE RD AT OLD ORCHARD GROVE,Christian,5233000.733427245
8283,3223 KENNEDY RD,Christian,5233000.683547435
8284,KINGSTON RD AT CHOICELAND BLVD,Christian,5233000.747125992
8285,MANITOBA DR AT QUEBEC ST,Christian,5233000.827353092
8286,WESTON RD AT BIRDSTONE CRES (NORTH),Christian,5233000.775357863
8287,SPADINA RD AT ST CLAIR AVE WEST NORTH SIDE,Christian,5233000.780331776
8288,WARDEN AVE AT CLEGG RD,Christian,5233000.638743363
8289,INGRAM DR AT KINCORT ST,Christian,5233000.749696152
8290,FINCH AVE WEST AT BEECROFT RD,Christian,5233000.687853998
8291,KING ST WEST AT JOE SHUSTER WAY,Christian,5233000.820790617
8292,3750 MIDLAND AVE,Christian,5233000.685072628
8293,THE QUEENSWAY AT WINDERMERE AVE WEST SIDE,Christian,5233000.8109118845
8294,3750 MIDLAND AVE,Christian,5233000.685319665
8295,THE QUEENSWAY AT ELLIS AVE WEST SIDE,Christian,5233000.811294884
8296,THE POND RD AT ARBORETUM LANE (AVIVA CENTRE),Christian,5233000.669873724
8297,NORTH YORK GENERAL HOSPITAL - MAIN ENTRANCE,Christian,5233000.711383424
8298,ST CLAIR AVE WEST AT DUNVEGAN RD,Christian,5233000.781232237
8299,ST CLAIR AVE WEST AT VAUGHAN RD WEST SIDE,Christian,5233000.780081983
8300,STEELES AVE EAST AT MARYDALE AVE,Christian,5233000.6764139
8301,STEELES AVE EAST AT EASTVALE RD,Christian,5233000.676554781
8302,STEELES AVE EAST AT STAINES RD,Christian,5233000.677307987
8303,STAINES RD AT QUIETBROOK CRES (NORTH),Christian,5233000.679394965
8304,ST CLAIR AVE WEST AT DEER PARK CRES,Christian,5233000.781764438
8305,ST CLAIR AVE WEST AT RUSSELL HILL RD,Christian,5233000.781095717
8306,ST CLAIR AVE WEST AT AVENUE RD WEST SIDE,Christian,5233000.781262148
8307,ST CLAIR AVE WEST AT DUNVEGAN RD WEST SIDE,Christian,5233000.7810463635
8308,5671 STEELES AVE EAST,Christian,5233000.6760026235
8309,STEELES AVE EAST AT OPPOSITE WALKWAY TO IRENEMOUNT CRES,Christian,5233000.676302613
8310,COXWELL AVE AT CASCI AVE,Christian,5233000.811504607
8311,BRIMLEY RD AT OPPOSITE BRIMLEY WOODS PARK,Christian,5233000.695825148
8312,ST CLAIR AVE WEST AT AVENUE RD EAST SIDE,Christian,5233000.781614873
8313,ST CLAIR AVE WEST AT DEER PARK CRES,Christian,5233000.781602687
8314,THE QUEENSWAY AT COLBORNE LODGE DR WEST SIDE,Christian,5233000.811399315
8315,STEELES AVE EAST AT MARKHAM RD,Christian,5233000.676538239
8316,ST CLAIR AVE WEST AT RUSSELL HILL RD,Christian,5233000.780868846
8317,SHERBOURNE ST AT LAKE SHORE BLVD EAST SOUTH SIDE,Christian,5233000.829937957
8318,FINCH AVE EAST AT BLACKBIRD GATE,Christian,5233000.70262465
8319,5910 FINCH AVE EAST,Christian,5233000.702417147
8320,DANFORTH RD AT BRIMLEY RD,Christian,5233000.775654481
8321,FINCH AVE EAST AT MORNINGSIDE AVE,Christian,5233000.701221077
8322,HUMBERWOOD BLVD AT MORNING STAR DR,Christian,5233000.685171082
8323,BAYVIEW AVE AT MERTON ST,Christian,5233000.774948764
8324,BAYVIEW AVE AT MCRAE DR,Christian,5233000.775156104
8325,BAYVIEW AVE AT NESBITT DR,Christian,5233000.783525705
8326,FINCH AVE EAST AT MORNINGSIDE AVE WEST SIDE,Christian,5233000.701155535
8327,550 BAYVIEW AVE (EVERGREEN BRICK WORKS),Christian,5233000.793774165
8328,STAINES RD AT JACQUES RD,Christian,5233000.699702779
8329,OPPOSITE 810 ROYAL YORK RD,Christian,5233000.798906804
8330,5799 YONGE ST,Christian,5233000.682704934
8331,WELLNESS WAY AT ARMISTICE DR (WELLSPRING CENTRE),Christian,5233000.751787907
8332,FLEET ST AT BASTION ST WEST SIDE,Christian,5233000.829575271
8333,PROGRESS AVE AT SCHICK CRT,Christian,5233000.732383916
8334,EVANS AVE AT GAMMA ST WEST SIDE,Christian,5233000.8160294695
8335,OLD FINCH AVE AT BAFFIN CRT WEST SIDE,Christian,5233000.702972337
8336,OLD FINCH AVE AT HARVEST MOON DR,Christian,5233000.703096322
8337,FLEET ST AT BASTION ST,Christian,5233000.829788599
8338,SASKATCHEWAN RD AT DUFFERIN ST EAST SIDE,Christian,5233000.827468782
8339,SASKATCHEWAN RD AT DUFFERIN ST,Christian,5233000.827244752
8340,FLEET ST AT FORT YORK BLVD EAST SIDE,Christian,5233000.828735245
8341,FLEET ST AT FORT YORK BLVD WEST SIDE,Christian,5233000.82827976
8342,HUMBERWOOD BLVD AT MORNING STAR DR,Christian,5233000.684886559
8343,OLD FINCH AVE AT MORNINGSIDE AVE,Christian,5233000.702863979
8344,35 CARL HALL RD,Christian,5233000.702712155
8345,41 TORBARRIE RD,Christian,5233000.715753685
8346,SIGNET DR AT HIGH MEADOW PL,Christian,5233000.679086861
8347,SIGNET DR AT HIGH MEADOW PL,Christian,5233000.678582793
8348,WESTON RD AT SIDNEY BELSEY CRES,Christian,5233000.747644339
8349,WESTON RD AT SIDNEY BELSEY CRES,Christian,5233000.747924564
8350,FINCH AVE EAST AT NEILSON RD,Christian,5233000.70235664
8351,OLD FINCH AVE AT MORNINGSIDE AVE EAST SIDE,Christian,5233000.703012901
8352,OLD FINCH AVE AT BAFFIN CRT,Christian,5233000.703151348
8353,OLD FINCH AVE AT LITTLES RD,Christian,5233000.703353973
8354,JANE ST AT ARDAGH ST,Christian,5233000.788448701
8355,INDUSTRY ST AT RAY AVE,Christian,5233000.751950522
8356,120 INDUSTRY ST,Christian,5233000.749931559
8357,STRACHAN AVE AT EAST LIBERTY ST,Christian,5233000.824398118
8358,EAST LIBERTY ST AT PIRANDELLO ST WEST SIDE,Christian,5233000.824291086
8359,EAST LIBERTY ST AT LYNN WILLIAMS ST,Christian,5233000.823568344
8360,LIBERTY ST AT ATLANTIC AVE,Christian,5233000.822975593
8361,ATLANTIC AVE AT KING ST WEST,Christian,5233000.821305611
8362,MARINE PARADE DR (EAST) AT LAKE SHORE BLVD WEST,Christian,5233000.816278827
8363,58 MARINE PARADE DR,Christian,5233000.819335723
8364,OPPOSITE 2155 LAKE SHORE BLVD WEST,Christian,5233000.819534521
8365,LAKE SHORE BLVD WEST AT BROOKERS LANE,Christian,5233000.818472255
8366,FINCH AVE EAST AT NEILSON RD,Christian,5233000.7020971235
8367,CLAYSON RD AT BARTOR RD (NORTH) WEST SIDE,Christian,5233000.708006768
8368,600 CLAYSON RD,Christian,5233000.709383927
8369,TORBARRIE RD AT SERGIO MARCHI ST,Christian,5233000.707066162
8370,TORBARRIE RD AT JUDY SGRO AVE SOUTH SIDE,Christian,5233000.7098645475
8371,TORBARRIE RD AT JOSEPH GRIFFITH LANE SOUTH SIDE,Christian,5233000.711929993
8372,OPPOSITE 41 TORBARRIE RD,Christian,5233000.715749576
8373,JETHRO RD AT WILSON AVE NORTH SIDE,Christian,5233000.718980128
8374,TORBARRIE RD AT JOSEPH GRIFFITH LANE NORTH SIDE,Christian,5233000.711741611
8375,TORBARRIE RD AT JUDY SGRO AVE,Christian,5233000.709884383
8376,GERRY FITZGERALD DR AT STEELES AVE WEST,Christian,5233000.66632397
8377,PLEASANT VIEW DR AT CLIPPER RD,Christian,5233000.705159418
8378,MORNINGSIDE AVE AT OLD FINCH AVE,Christian,5233000.703326703
8379,MORNINGSIDE AVE AT STAINES RD,Christian,5233000.7006101515
8380,NIGHTSTAR RD AT WHARNSBY DR,Christian,5233000.694491761
8381,MORNINGSIDE AVE AT FINCH AVE EAST,Christian,5233000.700764811
8382,WESTMORE DR AT FINCH AVE WEST NORTH SIDE,Christian,5233000.681821417
8383,91 WESTMORE DR,Christian,5233000.679079369
8384,CARRIER DR AT HIGHWAY 27,Christian,5233000.676901221
8385,CARRIER DR AT WOODBINE DOWNS BLVD,Christian,5233000.676857164
8386,CARRIER DR AT HUMBER COLLEGE BLVD,Christian,5233000.676736821
8387,OPPOSITE 91 WESTMORE DR,Christian,5233000.679056963
8388,WESTMORE DR AT FINCH AVE WEST,Christian,5233000.682184378
8389,TORBARRIE RD AT SERGIO MARCHI ST,Christian,5233000.7072707815
8390,LA ROSE AVE AT ROYAL YORK RD EAST SIDE,Christian,5233000.750665304
8391,COLBORNE LODGE DR AT BLOOR ST WEST,Christian,5233000.797257198
8392,COLBORNE LODGE DR AT SWIMMING POOL,Christian,5233000.801329571
8393,WEST RD AT BASEBALL FIELD,Christian,5233000.801136939
8394,WEST RD AT BLOOR ST WEST SOUTH SIDE,Christian,5233000.796971938
8395,COLBORNE LODGE DR AT CENTRE RD,Christian,5233000.804391959
8396,WEST RD AT SWIMMING POOL,Christian,5233000.798748165
8397,ST CLAIR AVE WEST AT TWEEDSMUIR AVE,Christian,5233000.780815688
8398,ST CLAIR AVE WEST AT TWEEDSMUIR AVE,Christian,5233000.780573356
8399,MARKHAM RD AT SELECT AVE,Christian,5233000.679785677
8400,MARKHAM RD AT SELECT AVE,Christian,5233000.679255933
8401,INDUSTRY ST AT RAY AVE NORTH SIDE,Christian,5233000.751589385
8402,BATHURST STATION,Christian,5233000.798723753
8403,BATHURST STATION,Christian,5233000.798211122
8404,LESLIE STATION,Christian,5233000.709537205
8405,LESLIE STATION,Christian,5233000.709403027
8406,DON MILLS STATION,Christian,5233000.70967615
8407,DON MILLS STATION,Christian,5233000.709863539
8408,DON MILLS STATION,Christian,5233000.709997401
8409,DON MILLS STATION,Christian,5233000.710069267
8410,DON MILLS STATION,Christian,5233000.710249383
8411,DON MILLS STATION,Christian,5233000.710199242
8412,DON MILLS STATION,Christian,5233000.7101482395
8413,DON MILLS STATION,Christian,5233000.710116761
8414,DON MILLS STATION,Christian,5233000.709608847
8415,DON MILLS STATION,Christian,5233000.709367909
8416,BROADVIEW STATION,Christian,5233000.802075064
8417,BROADVIEW STATION,Christian,5233000.802224207
8418,BROADVIEW STATION,Christian,5233000.802280752
8419,BROADVIEW STATION,Christian,5233000.802316645
8420,BROADVIEW STATION,Christian,5233000.802128545
8421,BROADVIEW STATION,Christian,5233000.801996262
8422,CASTLE FRANK STATION,Christian,5233000.802662564
8423,CASTLE FRANK STATION,Christian,5233000.802568301
8424,COXWELL STATION,Christian,5233000.804612019
8425,COXWELL STATION,Christian,5233000.804504156
8426,DAVISVILLE STATION,Christian,5233000.772025965
8427,DAVISVILLE STATION,Christian,5233000.771820338
8428,DAVISVILLE STATION,Christian,5233000.771848451
8429,DAVISVILLE STATION,Christian,5233000.772021882
