,stop_name,closest_station,dist
8742,SHEPPARD-YONGE STATION - SUBWAY PLATFORM,SHEPPARD-YONGE STATION - SUBWAY PLATFORM,0.0
8743,MCCOWAN STATION - WESTBOUND PLATFORM,MCCOWAN STATION - WESTBOUND PLATFORM,0.0
8744,SCARBOROUGH CENTRE STATION - WESTBOUND PLATFORM,SCARBOROUGH CENTRE STATION - WESTBOUND PLATFORM,0.0
8745,MIDLAND STATION - WESTBOUND PLATFORM,MIDLAND STATION - WESTBOUND PLATFORM,0.0
8746,ELLESMERE STATION - SOUTHBOUND PLATFORM,ELLESMERE STATION - SOUTHBOUND PLATFORM,0.0
8747,LAWRENCE EAST STATION - SOUTHBOUND PLATFORM,LAWRENCE EAST STATION - SOUTHBOUND PLATFORM,0.0
8748,KENNEDY STATION - PLATFORM,KENNEDY STATION - PLATFORM,0.0
8749,KENNEDY STATION - NORTHBOUND PLATFORM,KENNEDY STATION - NORTHBOUND PLATFORM,0.0
8750,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,0.0
8751,ELLESMERE STATION - NORTHBOUND PLATFORM,ELLESMERE STATION - NORTHBOUND PLATFORM,0.0
8752,MIDLAND STATION - EASTBOUND PLATFORM,MIDLAND STATION - EASTBOUND PLATFORM,0.0
8753,SCARBOROUGH CENTRE STATION - EASTBOUND PLATFORM,SCARBOROUGH CENTRE STATION - EASTBOUND PLATFORM,0.0
8754,MCCOWAN STATION - PLATFORM,MCCOWAN STATION - PLATFORM,0.0
8755,PAPE AVE AT RIVERDALE AVE NORTH SIDE,PAPE STATION - EASTBOUND PLATFORM,0.008724454366898624
8756,BIRCHMOUNT RD AT MODERN RD,LAWRENCE EAST STATION,0.014627389821831352
8757,75 COSBURN AVE,PAPE STATION - WESTBOUND PLATFORM,0.010602270181429129
8758,QUEENS QUAY EAST AT FREELAND ST,QUEENS QUAY/FERRY DOCKS STATION,0.00432014004403473
8759,GREENWOOD AVE AT IVY AVE,GREENWOOD STATION - WESTBOUND PLATFORM,0.009669317452640764
8760,STEPHEN DR AT CLOVERHILL RD,JANE STATION - WESTBOUND PLATFORM,0.014633893603551116
8761,WINDERMERE AVE AT MORNINGSIDE AVE,RUNNYMEDE STATION - WESTBOUND PLATFORM,0.007138679149538517
8762,ELLESMERE RD AT CLAUDIUS GATE,ELLESMERE STATION,0.031181037971822312
8763,THIRTIETH ST AT AKRON RD,KIPLING STATION,0.03755906155643591
8764,ESNA PARK DR LOOP AT STEELES AVE EAST,DON MILLS STATION,0.04293045846482244
8765,O'CONNOR DR AT WAKUNDA PL SOUTH SIDE,WARDEN STATION,0.02545585671313775
8766,CLAIREVILLE DR (SOUTH) AT HUMBERLINE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06211920401936259
8767,35 CLAIREVILLE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06418961274224667
8768,36 CLAIREVILLE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06448598590391888
8769,90 CLAIREVILLE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06688402070001005
8770,OPPOSITE 90 CLAIREVILLE DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.0667846719689394
8771,OPPOSITE 61 CLAIREVILLE DR (BAPS TEMPLE),BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06845564108969092
8772,61 CLAIREVILLE DR (BAPS TEMPLE),BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06847487884617873
8773,CLAIREVILLE DR AT HUDDERSFIELD RD SOUTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.07027435182910309
8774,CLAIREVILLE DR AT HUDDERSFIELD RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.07015959259431312
8775,18 HUDDERSFIELD RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06845645883333387
8776,18 HUDDERSFIELD RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06832487437236477
8777,HUMBERLINE DR AT HUDDERSFIELD RD NORTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06738099112509655
8778,STEELES AVE EAST AT MARYDALE AVE,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.04697712645532388
8779,THE QUEENSWAY AT WESLEY ST,OLD MILL STATION - EASTBOUND PLATFORM,0.023391860229574478
8780,MORNINGSIDE AVE AT DANZIG ST,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.01590026116137564
8781,MORNINGSIDE AVE AT LING RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.016169499497507466
8782,SHEPPARD WEST STATION,SHEPPARD WEST STATION,0.0
8783,ST CLAIR STATION,ST CLAIR STATION,0.0
8784,ANNETTE ST AT DUNDAS ST WEST WEST SIDE,KEELE STATION,0.00869117167014381
8785,MARTIN GROVE RD AT DEWITT RD,RENFORTH STATION,0.030359907377981214
8786,COXWELL STATION,COXWELL STATION,0.0
8787,MURRAY ROSS PKWY AT HAYNES AVE,FINCH WEST STATION - NORTHBOUND PLATFORM,0.006538144843920481
8788,MURRAY ROSS PKWY AT HAYNES AVE EAST SIDE,FINCH WEST STATION - NORTHBOUND PLATFORM,0.00646266299601247
8789,INGRAM DR AT KINCORT ST,LAWRENCE WEST STATION,0.029188693581583908
8790,OLD DUNDAS ST AT LUNDY AVE,OLD MILL STATION,0.01521709052349017
8791,PHARMACY AVE AT INNISDALE DR,WARDEN STATION,0.03167372578336515
8792,KIPLING AVE AT REDWATER DR SOUTH SIDE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.010890586439675493
8793,ST CLAIR AVE WEST AT MARIPOSA AVE EAST SIDE,OLD MILL STATION,0.018194895135723064
8794,ST CLAIR AVE WEST AT WINONA DR EAST SIDE,ST CLAIR WEST STATION - NORTHBOUND PLATFORM,0.01694240788671513
8795,ST CLAIR AVE WEST AT LANSDOWNE AVE WEST SIDE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.018645608196037455
8796,ST CLAIR AVE WEST AT CALEDONIA RD EAST SIDE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.018254869049107
8797,ST CLAIR AVE WEST AT CALEDONIA RD WEST SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.018296228463813423
8798,ST CLAIR AVE WEST AT LAUGHTON AVE EAST SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.018154664001299083
8799,ST CLAIR AVE WEST AT LAUGHTON AVE WEST SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.01830022745760193
8800,ST CLAIR AVE WEST AT HOUNSLOW HEATH RD EAST SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.018369040530193538
8801,ST CLAIR AVE WEST AT SILVERTHORN AVE WEST SIDE,KEELE STATION,0.01848278726274641
8802,ST CLAIR AVE WEST AT OLD WESTON RD EAST SIDE,KEELE STATION,0.01817668905494323
8803,ST CLAIR AVE WEST AT OLD WESTON RD WEST SIDE,KEELE STATION,0.018223001344450457
8804,ST CLAIR AVE WEST AT KEELE ST/ WESTON RD,HIGH PARK STATION,0.018480696794224857
8805,ST CLAIR AVE WEST AT WESTON RD/ KEELE ST WEST SIDE,HIGH PARK STATION,0.01850474331083668
8806,2190 YONGE ST,EGLINTON STATION,0.0004633724203997234
8807,DANFORTH RD AT NORTH WOODROW BLVD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.01127925715639249
8808,EGLINTON STATION,EGLINTON STATION,0.0
8809,FINCH STATION,FINCH STATION,0.0
8810,FINCH STATION,FINCH STATION,0.0
8811,OPPOSITE 1103 LESLIE ST,MILLWOOD RD AT VILLAGE STATION RD,0.02071968595322322
8812,THISTLE DOWN BLVD AT ATWOOD PL,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.038655381578764095
8813,GUNNS LOOP AT ST CLAIR AVE WEST,HIGH PARK STATION - WESTBOUND PLATFORM,0.018630541725885106
8814,BIRCHMOUNT RD AT ANACONDA AVE,WARDEN STATION - EASTBOUND PLATFORM,0.008599009303404445
8815,OPPOSITE 1105 LESLIE ST,MILLWOOD RD AT VILLAGE STATION RD,0.02579399567728654
8816,278 CUMMER AVE (OPPOSITE ST JOHN'S REHAB HOSPITAL),FINCH STATION,0.013167226283469531
8817,CLAYSON RD AT HUXLEY RD,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.029752148376212956
8818,MIDDLEFIELD RD AT ORATOR GATE,SCARBOROUGH CENTRE STATION,0.033416536460263616
8819,FINCH AVE EAST AT MCCOWAN RD WEST SIDE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.02926690926627255
8820,MORNINGSIDE AVE AT NIGHTSTAR RD SOUTH SIDE,MCCOWAN STATION - PLATFORM,0.052228684235770435
8821,SHEPPARD AVE EAST AT LAMONT AVE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.0038721314543806984
8822,VICTORIA PARK AVE AT VICTORIA PARK STATION,VICTORIA PARK AVE AT VICTORIA PARK STATION,0.0
8823,QUEEN ST WEST AT DUFFERIN ST WEST SIDE,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.018852291584849478
8824,STEELES AVE EAST AT TAPSCOTT RD,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.04721969873897754
8825,STAINES RD AT POINT ROUGE TRAIL,MCCOWAN STATION - PLATFORM,0.059120297597350664
8826,STAINES RD AT QUIETBROOK CRES (SOUTH),MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.05448972383853445
8827,STAINES RD AT SOLSTICE DR,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.05492121151249225
8828,STAINES RD AT HEPATICA ST,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.057184464760976376
8829,STAINES RD AT HEPATICA ST,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.05738804906946856
8830,STAINES RD AT RIVENDELL TRAIL,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.061483820863697636
8831,STAINES RD AT BOULDERBROOK DR,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.061678604985839144
8832,STAINES RD AT SEASONS DR NORTH SIDE,MCCOWAN STATION - PLATFORM,0.0622258754297571
8833,MORNINGSIDE AVE AT STAINES RD NORTH SIDE,MCCOWAN STATION - PLATFORM,0.05347386999273156
8834,MORNINGSIDE AVE AT PLANTAIN WAY,MCCOWAN STATION - PLATFORM,0.05235583581607301
8835,RONCESVALLES AVE AT MARION ST SOUTH SIDE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.0172991716853759
8836,RONCESVALLES AVE AT HIGH PARK BLVD SOUTH SIDE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.011718789186601746
8837,RONCESVALLES AVE AT GRENADIER RD,DUNDAS WEST STATION,0.008610984844954534
8838,VICTORIA PARK AVE AT DENTON AVE,VICTORIA PARK STATION,0.0011583108391099654
8839,MORNINGSIDE AVE AT PLANTAIN WAY,MCCOWAN STATION - PLATFORM,0.05204900229591066
8840,VICTORIA PARK STATION,VICTORIA PARK STATION,0.0
8841,VICTORIA PARK STATION,VICTORIA PARK STATION,0.0
8842,SCARBOROUGH CENTRE STATION,SCARBOROUGH CENTRE STATION,0.0
8843,270 WILSON AVE (NO FRILLS),WILSON STATION TEMPORARY BUS BAY 5,0.015722707941062217
8844,MCNICOLL AVE AT SILVER STAR BLVD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.031273053400649356
8845,MCNICOLL AVE AT SILVER STAR BLVD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.03142655377225075
8846,WEST LODGE AVE AT MAY ROBINSON APARTMENTS,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.018020495276218
8847,ST JOSEPH'S HEALTH CENTRE AT 30 THE QUEENSWAY,DUNDAS WEST STATION,0.017585111572005655
8848,BIRCHMOUNT RD AT PARKETTE PL,WARDEN STATION - WESTBOUND PLATFORM,0.021318005394500184
8849,3701 DANFORTH AVE (VARIETY VILLAGE),ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.018725781425617486
8850,OPPOSITE 3701 DANFORTH AVE (VARIETY VILLAGE),ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.018331575409659323
8851,WARDEN AVE AT FIRVALLEY CRT,WARDEN STATION - WESTBOUND PLATFORM,0.007155683964513254
8852,AIRPORT RD AT RIPON ST,RENFORTH STATION,0.06943152472040584
8853,MORNINGSTAR DR AT CAMBRETT DR,RENFORTH STATION,0.0766223704671267
8854,MORNINGSTAR DR AT CAMBRETT DR,RENFORTH STATION,0.0769379903363819
8855,SHEPPARD AVE EAST AT LAMONT AVE EAST SIDE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.003716479651500214
8856,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.0
8857,FENMAR DR AT WESTON RD WEST SIDE,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.03315630802728249
8858,86 FENMAR DR,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.033974862766456906
8859,FENMAR DR AT KENHAR DR WEST SIDE,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.035167769335001625
8860,174 FENMAR DR,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.03660561652260735
8861,ORMONT DR AT FENMAR DR WEST SIDE,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.039506035551539365
8862,VICTORIA PARK AVE AT CRESCENT TOWN RD SOUTH SIDE,VICTORIA PARK STATION - WESTBOUND PLATFORM,0.001739936780463456
8863,DUFFERIN ST AT QUEEN ST WEST,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.018852433476884537
8864,DANFORTH RD AT WINTER AVE,KENNEDY STATION,0.01192792572076301
8865,THE WESTWAY AT TRIO AVE EAST SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.024172235312439748
8866,RONCESVALLES AVE AT MARION ST NORTH SIDE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.016510127619130816
8867,RONCESVALLES AVE AT HOWARD PARK AVE SOUTH SIDE,DUNDAS WEST STATION,0.006405405529709163
8868,NUGGET AVE AT MCCOWAN RD EAST SIDE,SCARBOROUGH CENTRE STATION,0.01758480142054542
8869,ALBION RD AT CALSTOCK DR,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.029515499690835327
8870,THE WEST MALL AT HOLIDAY DR,RENFORTH STATION,0.025813926861286137
8871,JANE ST AT WRIGHT AVE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.008181842396432644
8872,GARY DR AT PORTAGE AVE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.01602841283471231
8873,KIPLING STATION,KIPLING STATION,0.0
8874,DUFFERIN ST AT MARTIN ST,EGLINTON WEST STATION,0.015321595380372838
8875,RONCESVALLES AVE AT QUEEN ST WEST NORTH SIDE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.01886995839953277
8876,ST CLAIR AVE WEST AT OLD STOCK YARDS RD,HIGH PARK STATION - EASTBOUND PLATFORM,0.01834636500781431
8877,ST CLAIR AVE WEST AT MONDOVI GATE,HIGH PARK STATION - WESTBOUND PLATFORM,0.018402941205144987
8878,DANFORTH RD AT NORTH WOODROW BLVD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.010923725463415362
8879,1103 LESLIE ST,MILLWOOD RD AT VILLAGE STATION RD,0.020494126573244967
8880,QUEENS QUAY EAST AT FREELAND ST,QUEENS QUAY/FERRY DOCKS STATION,0.003993012521897589
8881,RUNNYMEDE STATION,RUNNYMEDE STATION,0.0
8882,UNIVERSITY OF TORONTO SCARBOROUGH,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.03069695491412272
8883,UNIVERSITY OF TORONTO SCARBOROUGH,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.030523355844335215
8884,OPPOSITE 3671 DUNDAS ST WEST,OLD MILL STATION,0.015543724971834875
8885,DOCKSIDE DR AT QUEENS QUAY EAST,QUEENS QUAY/FERRY DOCKS STATION,0.012197422186667705
8886,QUEENS QUAY EAST AT LOWER JARVIS ST WEST SIDE,QUEENS QUAY/FERRY DOCKS STATION,0.007954595715676787
8887,SENTINEL RD AT COOK RD,FINCH WEST STATION - NORTHBOUND PLATFORM,0.010476666693175122
8888,COXWELL AVE AT LOWER GERRARD ST EAST SOUTH SIDE,COXWELL STATION,0.012091993797550445
8889,GUILDWOOD PKWY AT GALLOWAY RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.012126222247667986
8890,THE QUEENSWAY AT SOUTH KINGSWAY,RUNNYMEDE STATION,0.016220240750371474
8891,THE QUEENSWAY AT SOUTH KINGSWAY,RUNNYMEDE STATION,0.015799725725468505
8892,HUNTINGWOOD DR AT FAIRGLEN AVE WEST SIDE,DON MILLS STATION,0.022518561788000845
8893,BAYVIEW AVE AT BRENHAM CRES,FINCH STATION,0.02523100031707235
8894,WILSON AVE AT AGATE RD,DOWNSVIEW PARK STATION - SOUTHBOUND PLATFORM,0.028428130874184006
8895,PAPE AVE AT GAMBLE AVE,PAPE STATION,0.01130592309367794
8896,JETLINER RD AT AIRPORT RD SOUTH SIDE,RENFORTH STATION,0.027421315376919258
8897,PAPE STATION,PAPE STATION,0.0
8898,BAY ST AT LAKE SHORE BLVD W,QUEENS QUAY/FERRY DOCKS STATION,0.0014361451876452396
8899,JANE ST AT JOHN ST,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.010363834136073247
8900,JANE ST AT JOHN ST,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.010337397157897717
8901,MORNINGSIDE AVE AT HWY 401 SOUTH SIDE (WLKWY TO LAMPMAN DR),KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.0378366611238371
8902,SHEPPARD AVE EAST AT DON MILLS RD,DON MILLS STATION - SUBWAY PLATFORM,0.0009383522792764478
8903,LAWRENCE STATION,LAWRENCE STATION,0.0
8904,PASSMORE AVE AT MARKHAM RD,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.052950379280981494
8905,MAJOR MACKENZIE DR EAST AT STONEBRIDGE DR,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.03211186685635408
8906,MAJOR MACKENZIE DR EAST AT STONEBRIDGE DR,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.031970409130942075
8907,ELLESMERE STATION,ELLESMERE STATION,0.0
8908,EXHIBITION LOOP,OSSINGTON STATION - EASTBOUND PLATFORM,0.02797454058604082
8909,LANSDOWNE AVE AT SEAFORTH AVE NORTH SIDE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.016857473179577205
8910,PASSMORE AVE AT MARKHAM RD EAST SIDE,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.053169263169611104
8911,SELECT AVE AT MARKHAM RD,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.050078876315262456
8912,TAPSCOTT RD AT SELECT AVE,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.051149975024430076
8913,BATHURST ST AT INVERMAY AVE,WILSON STATION TEMPORARY BUS BAY 5,0.01504892554303474
8914,DUFFERIN ST AT ASCOT AVE,EGLINTON WEST STATION - SOUTHBOUND PLATFORM,0.020711740631824207
8915,DUFFERIN ST AT HALLAM ST,DUFFERIN STATION - WESTBOUND PLATFORM,0.005576866503692921
8916,VILLIERS ST AT MUNITION ST,KING ST WEST AT YONGE ST EAST SIDE (KING STATION),0.025718630795600016
8917,KINGSTON RD AT QUEENSBURY AVE,VICTORIA PARK STATION,0.016327088289100466
8918,KINGSTON RD AT QUEENSBURY AVE,VICTORIA PARK STATION,0.01627672279668329
8919,PARLIAMENT ST AT DUNDAS ST EAST,CASTLE FRANK STATION,0.01447729356612784
8920,KINGSTON RD AT AMIENS RD WEST SIDE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.020617382496324787
8921,LAWRENCE AVE WEST AT CORONA ST,LAWRENCE WEST STATION,0.008080899021756299
8922,CARLINGVIEW DR AT INTERNATIONAL BLVD NORTH SIDE,RENFORTH STATION,0.013856744242427636
8923,CARLINGVIEW DR AT METEOR DR,RENFORTH STATION,0.017173733723339572
8924,215 CARLINGVIEW DR,RENFORTH STATION,0.01990103901810444
8925,DIXON RD AT CARLINGVIEW DR WEST SIDE,RENFORTH STATION,0.02392966393412147
8926,BATHURST ST AT NIAGARA ST,KING ST WEST AT UNIVERSITY AVE WEST SIDE (ST ANDREW STATION),0.01681888560517011
8927,BATHURST ST AT NIAGARA ST,KING ST WEST AT UNIVERSITY AVE WEST SIDE (ST ANDREW STATION),0.016945947126079396
8928,BATHURST ST AT NIAGARA ST,KING ST WEST AT UNIVERSITY AVE WEST SIDE (ST ANDREW STATION),0.017003540631282486
8929,BATHURST ST AT QUEEN ST WEST,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),0.016889962758992176
8930,MANITOBA DR AT SASKATCHEWAN RD,OSSINGTON STATION,0.029668823030239787
8931,SHEPPARD AVE EAST AT MIDLAND AVE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.005094942688598027
8932,SHEPPARD AVE EAST AT CONLINS RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.04798684045652758
8933,MILL ST AT CHERRY ST WEST SIDE,KING ST WEST AT YONGE ST EAST SIDE (KING STATION),0.019479901770801077
8934,STEELES AVE EAST AT MAXOME AVE,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),0.02118967054959319
8935,STEELES AVE EAST AT CONACHER DR,FINCH STATION,0.024986319016605103
8936,YONGE BLVD AT BROOKE AVE,YORK MILLS STATION - SOUTHBOUND PLATFORM,0.008154070026680182
8937,MILITARY TRAIL AT PAN AM DR,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.03169611479345969
8938,MORNINGSIDE AVE AT KINGSTON RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.018433256087839772
8939,WILSON STATION,WILSON STATION,0.0
8940,ST CLAIR AVE EAST AT PLAXTON DR,VICTORIA PARK AVE AT VICTORIA PARK STATION,0.018484896456298767
8941,QUEENS QUAY WEST AT REES ST,ST ANDREW STATION - SOUTHBOUND PLATFORM,0.008618347231346475
8942,QUEENS QUAY WEST AT HARBOURFRONT CENTRE,QUEENS QUAY/FERRY DOCKS STATION,0.005009996506984741
8943,QUEENS QUAY WEST AT HARBOURFRONT CENTRE,QUEENS QUAY/FERRY DOCKS STATION,0.0045330647469487085
8944,BATHURST ST AT LENNOX ST,BATHURST STATION - EASTBOUND PLATFORM,0.0020587882358292934
8945,BATHURST ST AT CARR ST,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),0.01682590624603421
8946,QUEEN ST EAST AT WOODFIELD RD,COXWELL STATION,0.01888467214436525
8947,QUEEN ST EAST AT WOODFIELD RD,COXWELL STATION,0.01870429667215474
8948,QUEEN ST EAST AT BELLEFAIR AVE,MAIN STREET STATION,0.01896759868829417
8949,QUEEN ST EAST AT BELLEFAIR AVE,MAIN STREET STATION,0.018826154413479908
8950,QUEEN ST WEST AT ST PATRICK ST,QUEEN ST WEST AT UNIVERSITY AVE (OSGOODE STATION),0.0015642282442070506
8951,QUEEN ST WEST AT TRILLER AVE,DUNDAS WEST STATION - EASTBOUND PLATFORM,0.019724718958713392
8952,QUEEN ST EAST AT ELMER AVE,WOODBINE STATION,0.019313000025886654
8953,QUEEN ST EAST AT WOODBINE AVE,WOODBINE STATION,0.01880889305620793
8954,QUEEN ST EAST AT GLEN MANOR DR,MAIN STREET STATION - EASTBOUND PLATFORM,0.01942114723696774
8955,QUEEN ST EAST AT BEECH AVE,VICTORIA PARK STATION,0.0210321312281939
8956,QUEEN ST EAST AT SUDBURY ST,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.019363768254142308
8957,KINGSTON RD AT GLEN MANOR DR,MAIN STREET STATION - EASTBOUND PLATFORM,0.011518497341227013
8958,KINGSTON RD AT WOODBINE AVE,WOODBINE STATION,0.013080413946044164
8959,KING ST EAST AT ONTARIO ST,KING ST WEST AT YONGE ST EAST SIDE (KING STATION),0.011348927085850865
8960,KING ST WEST AT JOE SHUSTER WAY,OSSINGTON STATION - WESTBOUND PLATFORM,0.022841679557336667
8961,DUNDAS ST WEST AT MANNING AVE,BATHURST STATION - WESTBOUND PLATFORM,0.014506909560618265
8962,DUNDAS ST WEST AT MANNING AVE,BATHURST STATION - WESTBOUND PLATFORM,0.014349698951545567
8963,DUNDAS ST WEST AT SHAW ST,CHRISTIE STATION,0.014219933368337052
8964,GERRARD ST EAST AT WOODFIELD RD,COXWELL STATION,0.012044184696362596
8965,FINCH AVE WEST AT TALBOT RD,FINCH AVE WEST AT YONGE ST (FINCH STATION),0.006665841057211749
8966,FINCH AVE WEST AT TALBOT RD,FINCH AVE WEST AT YONGE ST (FINCH STATION),0.006333091267297038
8967,BLOOR ST WEST AT BROCK AVE,LANSDOWNE STATION - EASTBOUND PLATFORM,0.0032242588295608933
8968,BLOOR ST WEST AT BROCK AVE,LANSDOWNE STATION - EASTBOUND PLATFORM,0.0034288423702463866
8969,QUEENS QUAY EAST AT LOWER JARVIS ST,QUEENS QUAY/FERRY DOCKS STATION,0.008960725696056692
8970,GERRY FITZGERALD DR AT DUFFERIN ST WEST SIDE,FINCH WEST STATION,0.027473206911468623
8971,YONGE ST AT BISHOP AVE NORTH SIDE,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),0.0004583328484840743
8972,EGLINTON AVE WEST AT EMMETT AVE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.015359813703298116
8973,EGLINTON AVE WEST AT EMMETT AVE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.015495558492672257
8974,MAJOR MACKENZIE DR EAST AT MARKHAM RD,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.0276362095266293
8975,MAJOR MACKENZIE DR EAST AT RALPH CHALMERS AVE,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.027835467483048007
8976,CASTLEMORE AVE AT MARKHAM RD WEST SIDE,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.022261341221943842
8977,CASTLEMORE AVE AT FRED MCLAREN BLVD,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.022853979128364236
8978,CASTLEMORE AVE AT MINGAY AVE,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.023765382555305824
8979,MINGAY AVE AT FRED MCLAREN BLVD,MARKHAM RD AT RAMONA BLVD - MARKHAM GO STATION,0.025644382406285395
